rafael,5,28,11,2018
daniele,3,19,2,2016
rafael,6,6,4,2020
diego,1,14,5,2016
vinicius,4,10,10,2018
rafael,7,10,12,2016
joseph,7,19,3,2017
joseph,2,14,3,2019
daniele,8,3,9,2017
jakeliny,7,12,11,2018
vinicius,7,6,12,2019
jakeliny,5,27,7,2020
danilo,5,8,8,2019
vinicius,1,18,12,2017
daniele,6,14,7,2019
cleiton,6,19,8,2016
giuliano,5,23,3,2016
jakeliny,3,7,6,2017
danilo,3,3,1,2020
diego,4,30,2,2017
diego,1,5,3,2016
daniele,2,5,12,2016
joseph,8,3,5,2018
rafael,1,4,1,2018
jakeliny,6,3,10,2018
jakeliny,8,12,4,2020
jakeliny,4,5,3,2017
daniele,1,1,7,2018
rafael,1,7,3,2018
daniele,4,17,6,2019
mayk,6,18,9,2019
cleiton,7,3,12,2016
danilo,3,25,3,2017
joseph,8,21,9,2019
joseph,1,13,4,2017
joseph,6,12,7,2016
danilo,3,12,3,2017
giuliano,4,26,12,2019
joseph,4,26,2,2017
danilo,2,19,10,2017
diego,5,27,3,2016
rafael,6,6,4,2019
diego,2,14,11,2020
daniele,8,8,10,2017
vinicius,7,1,4,2016
cleiton,8,12,1,2018
vinicius,8,6,9,2020
jakeliny,8,8,5,2019
diego,6,15,1,2018
diego,2,30,8,2018
jakeliny,4,24,7,2020
daniele,8,28,1,2020
danilo,5,22,8,2018
danilo,3,16,5,2016
vinicius,2,30,6,2016
giuliano,8,29,12,2017
vinicius,6,7,11,2017
mayk,7,23,8,2016
daniele,8,12,1,2019
danilo,6,28,3,2017
diego,5,21,1,2016
diego,4,14,1,2020
rafael,2,2,3,2017
cleiton,6,4,10,2017
daniele,1,4,8,2017
mayk,8,24,11,2016
joseph,5,5,9,2020
mayk,6,14,6,2017
jakeliny,8,11,12,2020
cleiton,6,26,8,2016
daniele,5,11,6,2018
mayk,3,23,6,2016
daniele,2,23,3,2019
jakeliny,3,24,3,2017
giuliano,2,9,9,2018
diego,3,22,4,2019
joseph,5,11,7,2018
danilo,1,7,6,2020
danilo,3,20,10,2017
mayk,7,27,8,2018
jakeliny,2,4,12,2018
cleiton,4,10,12,2018
danilo,6,30,4,2018
daniele,5,11,5,2020
cleiton,1,29,4,2019
vinicius,2,5,12,2016
mayk,5,13,5,2020
jakeliny,2,5,11,2019
vinicius,4,20,8,2016
diego,5,15,10,2019
joseph,8,15,7,2020
diego,6,13,9,2016
rafael,6,15,10,2020
mayk,5,5,2,2020
diego,6,25,8,2017
giuliano,1,24,2,2019
cleiton,4,30,1,2019
mayk,1,11,5,2020
mayk,2,25,6,2019
mayk,6,15,8,2016
daniele,7,20,12,2017
danilo,1,3,10,2016
diego,1,18,4,2016
daniele,8,22,9,2020
mayk,1,12,4,2016
danilo,3,23,11,2018
jakeliny,4,17,4,2016
vinicius,5,7,6,2019
daniele,8,27,7,2018
cleiton,3,27,12,2016
daniele,7,1,11,2018
cleiton,2,12,12,2016
mayk,1,23,7,2017
rafael,6,10,2,2017
daniele,5,10,5,2018
jakeliny,5,14,7,2017
giuliano,3,12,7,2020
vinicius,2,29,8,2016
rafael,4,8,4,2019
cleiton,3,15,5,2020
danilo,1,28,5,2016
rafael,1,30,9,2018
vinicius,8,6,10,2019
rafael,2,24,4,2020
giuliano,6,20,1,2020
giuliano,8,1,3,2016
diego,4,14,6,2016
cleiton,5,18,7,2019
cleiton,4,13,8,2019
rafael,5,29,8,2018
diego,4,23,5,2019
cleiton,4,27,6,2018
giuliano,1,2,7,2017
daniele,1,17,3,2016
joseph,4,29,12,2016
danilo,2,20,12,2018
daniele,8,11,12,2020
giuliano,2,18,9,2017
joseph,5,6,7,2019
daniele,2,7,10,2019
mayk,3,18,5,2018
cleiton,7,29,6,2019
rafael,6,4,4,2020
mayk,7,23,10,2016
daniele,7,26,9,2017
diego,6,9,11,2018
joseph,3,15,1,2018
danilo,4,10,2,2018
daniele,2,18,8,2016
daniele,4,7,12,2017
mayk,7,21,10,2017
mayk,6,13,1,2016
danilo,3,17,5,2018
giuliano,1,11,4,2018
danilo,3,15,2,2017
diego,2,23,4,2019
diego,7,12,3,2019
daniele,3,23,7,2017
vinicius,7,10,9,2020
vinicius,6,4,6,2016
mayk,5,6,3,2017
daniele,3,29,9,2018
daniele,4,16,12,2019
giuliano,5,12,11,2018
vinicius,8,10,4,2016
giuliano,2,29,2,2016
danilo,3,22,7,2020
diego,8,5,3,2018
vinicius,5,19,11,2020
diego,1,30,8,2020
jakeliny,8,6,10,2018
diego,4,27,6,2017
rafael,2,9,3,2019
daniele,2,6,1,2019
giuliano,6,8,3,2018
jakeliny,8,12,4,2019
vinicius,6,18,5,2018
rafael,6,13,10,2016
rafael,4,9,7,2018
diego,8,23,9,2019
rafael,7,25,2,2020
daniele,8,30,8,2018
mayk,2,2,9,2020
vinicius,8,19,12,2018
joseph,8,16,1,2016
vinicius,3,23,8,2017
jakeliny,2,5,11,2018
vinicius,6,15,11,2019
cleiton,2,26,8,2016
mayk,8,6,8,2019
vinicius,3,11,5,2020
cleiton,2,26,2,2017
rafael,6,13,2,2018
joseph,8,5,7,2016
jakeliny,1,18,5,2016
mayk,4,27,9,2019
cleiton,6,18,3,2018
mayk,2,13,9,2019
danilo,2,9,2,2018
daniele,1,12,7,2019
diego,5,13,10,2020
vinicius,5,23,1,2017
jakeliny,1,27,8,2020
danilo,4,6,2,2016
rafael,2,3,10,2020
jakeliny,6,4,2,2019
danilo,6,15,3,2020
jakeliny,1,10,12,2020
jakeliny,4,4,7,2020
cleiton,1,6,2,2020
diego,5,19,5,2020
cleiton,5,9,2,2019
diego,4,30,8,2020
daniele,2,3,10,2018
cleiton,1,2,9,2019
joseph,5,29,1,2016
vinicius,3,25,11,2020
vinicius,8,2,8,2020
joseph,4,29,11,2016
mayk,6,29,12,2016
joseph,5,14,5,2017
mayk,2,5,10,2019
giuliano,1,21,7,2019
danilo,1,22,11,2016
mayk,3,10,8,2020
danilo,1,21,9,2020
vinicius,5,21,9,2018
danilo,7,29,7,2016
jakeliny,7,25,6,2019
danilo,5,5,12,2018
jakeliny,4,18,4,2019
mayk,6,26,4,2017
danilo,4,9,1,2018
jakeliny,8,16,4,2016
rafael,8,19,7,2020
joseph,3,7,7,2018
rafael,2,27,8,2018
rafael,3,8,12,2016
cleiton,5,14,1,2017
giuliano,4,12,11,2017
cleiton,1,6,3,2018
vinicius,6,26,4,2020
diego,2,8,6,2017
giuliano,3,11,3,2017
daniele,1,24,2,2018
daniele,6,14,2,2019
rafael,2,29,4,2020
joseph,3,24,1,2018
vinicius,1,14,12,2019
jakeliny,8,18,1,2016
giuliano,2,11,11,2020
diego,6,30,7,2020
jakeliny,8,9,6,2020
daniele,5,5,2,2017
cleiton,4,13,4,2018
diego,6,22,11,2020
giuliano,8,4,5,2019
mayk,3,16,1,2017
mayk,3,16,1,2017
giuliano,6,12,3,2016
diego,3,12,6,2017
rafael,5,4,8,2019
rafael,4,10,11,2017
jakeliny,7,17,6,2018
giuliano,7,19,5,2020
joseph,2,21,7,2016
giuliano,4,22,10,2017
cleiton,1,29,4,2020
danilo,7,18,10,2020
mayk,3,12,2,2018
daniele,7,4,2,2017
danilo,8,8,10,2020
vinicius,1,28,9,2019
rafael,1,2,1,2019
daniele,8,8,11,2018
jakeliny,3,23,7,2017
jakeliny,2,30,12,2019
daniele,3,19,2,2017
rafael,8,9,10,2018
jakeliny,5,4,3,2020
joseph,3,23,12,2019
danilo,2,6,7,2020
cleiton,2,26,1,2018
jakeliny,5,20,5,2016
cleiton,5,24,3,2018
vinicius,3,18,10,2020
jakeliny,5,17,10,2019
rafael,6,7,9,2017
danilo,7,16,1,2019
mayk,1,25,12,2020
danilo,6,14,2,2018
danilo,1,7,4,2016
vinicius,8,30,3,2017
rafael,4,6,5,2018
jakeliny,2,12,10,2017
rafael,1,21,11,2018
vinicius,1,27,1,2020
vinicius,4,15,12,2017
mayk,6,15,1,2020
daniele,1,21,11,2017
jakeliny,7,1,1,2019
rafael,8,15,3,2016
danilo,4,23,11,2018
rafael,8,10,3,2019
danilo,3,17,8,2016
giuliano,2,1,12,2019
vinicius,8,4,3,2020
vinicius,2,6,1,2019
daniele,5,24,8,2017
vinicius,6,25,5,2017
jakeliny,8,18,11,2017
daniele,1,12,10,2020
jakeliny,3,8,7,2020
rafael,5,11,5,2020
vinicius,2,29,1,2017
vinicius,2,3,4,2020
jakeliny,3,21,2,2019
rafael,5,20,10,2018
jakeliny,1,29,6,2016
joseph,8,21,1,2017
joseph,2,18,2,2018
mayk,7,4,11,2016
diego,2,4,10,2017
mayk,6,2,11,2020
joseph,8,2,9,2019
cleiton,8,7,4,2019
mayk,6,20,6,2019
daniele,1,28,4,2019
rafael,1,30,7,2018
rafael,2,14,11,2020
joseph,3,20,1,2020
cleiton,7,16,5,2017
diego,7,26,12,2017
vinicius,4,1,9,2020
joseph,5,11,5,2017
daniele,1,20,4,2019
daniele,6,20,5,2016
danilo,6,7,9,2019
vinicius,8,25,8,2016
mayk,5,2,7,2018
rafael,4,8,10,2016
daniele,7,17,11,2019
giuliano,5,25,4,2018
jakeliny,7,5,5,2019
giuliano,2,29,12,2016
rafael,6,12,7,2016
mayk,5,11,2,2019
danilo,2,5,1,2016
rafael,6,2,5,2018
giuliano,3,26,5,2019
mayk,1,18,1,2018
jakeliny,1,13,6,2018
mayk,6,25,3,2020
danilo,2,16,7,2017
mayk,8,18,1,2017
danilo,5,20,7,2019
jakeliny,5,22,3,2016
mayk,4,28,10,2016
jakeliny,8,6,1,2017
giuliano,7,15,1,2017
mayk,8,29,10,2016
rafael,2,9,4,2018
danilo,5,2,6,2018
giuliano,8,19,12,2018
rafael,4,22,12,2020
danilo,4,4,8,2020
giuliano,5,7,8,2016
danilo,5,4,2,2020
jakeliny,8,26,9,2016
giuliano,3,5,11,2018
daniele,3,17,11,2020
danilo,8,22,1,2019
diego,8,14,7,2020
danilo,1,15,5,2020
daniele,5,6,1,2018
vinicius,3,14,9,2019
giuliano,2,10,4,2017
vinicius,2,2,10,2016
jakeliny,3,3,3,2018
jakeliny,8,4,10,2016
vinicius,7,8,2,2018
danilo,3,23,12,2019
jakeliny,4,13,11,2018
mayk,5,11,5,2016
jakeliny,6,12,5,2020
vinicius,2,24,5,2020
diego,2,12,12,2020
danilo,8,28,6,2020
giuliano,8,26,10,2017
cleiton,8,24,7,2016
vinicius,4,7,5,2017
danilo,4,4,4,2018
cleiton,3,9,6,2019
giuliano,4,22,11,2019
rafael,2,18,11,2019
joseph,6,25,3,2018
joseph,4,6,10,2017
rafael,6,9,7,2016
jakeliny,6,22,11,2017
diego,7,15,1,2018
cleiton,5,25,2,2019
diego,6,18,11,2017
giuliano,5,22,2,2017
vinicius,4,16,8,2017
mayk,8,11,3,2017
jakeliny,4,10,1,2017
danilo,7,29,4,2016
rafael,8,14,11,2016
cleiton,8,26,12,2017
daniele,2,7,1,2018
rafael,3,7,10,2018
cleiton,8,24,11,2018
joseph,2,30,11,2020
danilo,5,21,9,2017
vinicius,4,30,10,2017
giuliano,5,6,4,2016
joseph,7,25,7,2019
danilo,4,3,6,2016
danilo,2,27,4,2017
cleiton,2,2,7,2018
rafael,4,19,4,2020
danilo,3,24,9,2020
jakeliny,2,10,4,2020
vinicius,5,26,1,2016
joseph,2,20,7,2019
giuliano,6,6,4,2019
giuliano,2,19,7,2016
cleiton,5,22,8,2019
diego,4,4,11,2020
mayk,8,16,11,2019
joseph,6,17,10,2016
rafael,3,18,4,2019
diego,3,22,8,2017
rafael,4,11,3,2019
daniele,5,25,5,2017
jakeliny,6,27,5,2019
jakeliny,7,28,4,2018
jakeliny,7,3,3,2017
diego,8,28,2,2019
cleiton,3,1,7,2019
joseph,3,25,10,2019
giuliano,6,1,10,2020
mayk,4,12,10,2017
cleiton,7,6,4,2020
daniele,1,23,4,2018
daniele,7,2,9,2018
joseph,7,16,8,2019
joseph,3,18,5,2019
giuliano,5,21,2,2016
giuliano,8,11,3,2016
mayk,1,20,5,2020
cleiton,5,20,1,2020
rafael,3,19,1,2017
danilo,6,26,12,2020
rafael,4,25,1,2020
diego,6,18,2,2016
mayk,2,27,11,2018
diego,2,16,6,2018
jakeliny,3,7,3,2018
jakeliny,7,24,1,2018
jakeliny,8,8,12,2016
jakeliny,2,12,10,2017
daniele,5,26,6,2019
danilo,7,28,5,2018
cleiton,3,9,7,2018
jakeliny,1,29,11,2019
jakeliny,8,3,4,2019
joseph,3,29,3,2019
giuliano,4,29,2,2017
rafael,5,5,10,2019
mayk,1,5,5,2019
mayk,5,30,2,2020
giuliano,6,26,6,2016
diego,1,11,2,2019
diego,2,7,5,2016
daniele,7,1,6,2019
daniele,6,24,8,2020
diego,7,28,12,2016
mayk,2,24,1,2017
danilo,2,14,6,2018
jakeliny,4,11,1,2016
rafael,4,7,7,2020
vinicius,2,26,2,2016
danilo,4,9,6,2019
rafael,5,17,8,2018
danilo,4,23,10,2018
rafael,7,5,4,2020
giuliano,1,4,6,2018
danilo,2,27,3,2017
joseph,2,12,8,2020
danilo,2,30,10,2020
mayk,3,3,9,2017
diego,7,6,11,2018
joseph,1,12,4,2017
rafael,8,7,6,2019
joseph,8,16,4,2019
daniele,4,14,3,2017
jakeliny,5,17,12,2019
cleiton,4,9,3,2016
vinicius,2,26,11,2016
daniele,5,19,7,2017
joseph,3,16,9,2020
danilo,4,23,12,2017
cleiton,5,18,5,2020
cleiton,4,15,11,2019
cleiton,2,26,12,2018
rafael,5,12,10,2018
giuliano,5,24,8,2016
daniele,3,11,12,2018
vinicius,6,3,2,2017
joseph,5,12,6,2017
daniele,5,1,9,2017
giuliano,4,21,9,2019
diego,6,9,7,2019
diego,1,7,3,2017
danilo,5,6,7,2017
rafael,1,15,2,2017
jakeliny,3,18,4,2019
vinicius,3,5,11,2020
mayk,5,6,3,2016
jakeliny,8,17,4,2016
cleiton,7,24,9,2019
cleiton,5,19,4,2020
mayk,6,26,12,2019
daniele,7,3,8,2016
daniele,5,12,5,2018
joseph,6,20,8,2016
mayk,2,8,8,2020
jakeliny,8,18,10,2019
daniele,4,16,11,2016
mayk,7,22,5,2019
daniele,1,20,5,2018
diego,6,27,6,2018
jakeliny,4,18,11,2017
mayk,1,30,7,2018
mayk,3,4,3,2020
giuliano,4,11,7,2018
jakeliny,5,19,11,2016
danilo,2,17,11,2020
rafael,6,27,4,2018
danilo,4,18,11,2016
jakeliny,2,2,8,2017
joseph,7,11,7,2018
cleiton,3,11,6,2018
diego,5,18,4,2017
rafael,2,2,12,2018
mayk,6,7,8,2016
daniele,6,7,12,2017
jakeliny,3,12,10,2020
vinicius,6,24,8,2018
cleiton,8,26,11,2016
danilo,2,11,6,2018
joseph,5,3,6,2018
giuliano,1,7,2,2020
joseph,2,12,9,2019
daniele,6,24,4,2018
danilo,8,9,3,2016
daniele,3,30,6,2017
jakeliny,8,25,6,2019
giuliano,6,20,5,2020
cleiton,2,7,2,2016
giuliano,1,9,5,2018
giuliano,8,12,8,2017
giuliano,5,18,3,2016
rafael,5,18,5,2020
vinicius,1,25,2,2020
danilo,7,1,1,2018
giuliano,4,24,8,2019
cleiton,4,9,8,2017
danilo,2,7,1,2018
diego,6,7,8,2019
joseph,7,16,4,2017
jakeliny,1,1,5,2016
joseph,3,8,9,2016
giuliano,6,21,3,2016
jakeliny,3,27,10,2018
joseph,6,29,2,2017
giuliano,1,25,5,2020
mayk,1,8,4,2018
vinicius,7,30,12,2016
danilo,6,18,12,2017
giuliano,7,3,3,2017
danilo,2,7,12,2019
mayk,6,23,11,2019
cleiton,5,3,1,2016
daniele,2,1,5,2020
daniele,6,4,6,2018
joseph,6,30,5,2016
vinicius,7,2,4,2016
rafael,5,6,8,2017
giuliano,4,27,2,2020
mayk,2,29,3,2018
rafael,1,28,10,2020
jakeliny,5,21,4,2016
vinicius,8,9,10,2019
diego,5,15,7,2017
vinicius,6,4,5,2019
diego,1,9,7,2018
mayk,3,2,9,2019
vinicius,8,19,5,2017
joseph,3,14,12,2017
jakeliny,3,28,3,2017
mayk,5,27,9,2019
vinicius,5,8,5,2016
joseph,2,29,10,2020
jakeliny,8,18,12,2018
giuliano,1,13,1,2018
rafael,8,3,10,2016
danilo,8,13,4,2016
rafael,3,11,12,2018
diego,6,15,9,2016
rafael,5,17,2,2019
danilo,6,2,4,2018
rafael,6,11,8,2020
vinicius,5,25,2,2020
rafael,3,5,7,2016
cleiton,3,16,4,2020
rafael,5,11,3,2017
danilo,7,13,4,2018
giuliano,5,9,11,2020
daniele,8,5,12,2016
vinicius,6,5,3,2020
vinicius,5,10,7,2016
mayk,8,16,3,2018
cleiton,8,16,2,2019
diego,1,24,8,2018
daniele,2,30,1,2020
danilo,1,5,11,2020
danilo,1,26,2,2018
joseph,2,5,9,2016
mayk,7,29,5,2017
danilo,4,22,12,2018
vinicius,5,6,9,2018
rafael,5,29,10,2017
rafael,7,7,8,2017
jakeliny,5,23,9,2018
giuliano,7,7,7,2017
cleiton,8,10,3,2019
cleiton,8,19,7,2017
vinicius,6,13,12,2018
joseph,1,21,7,2020
cleiton,4,8,8,2020
vinicius,3,9,1,2016
jakeliny,4,24,2,2018
mayk,6,29,3,2017
danilo,3,11,5,2019
danilo,3,24,2,2020
cleiton,6,9,6,2016
danilo,2,30,12,2020
rafael,8,11,8,2017
jakeliny,6,8,6,2020
giuliano,5,24,2,2016
daniele,1,1,3,2018
diego,2,19,4,2018
danilo,1,26,4,2019
cleiton,4,10,5,2020
giuliano,2,18,9,2019
rafael,3,17,9,2018
giuliano,1,26,1,2017
giuliano,5,14,10,2018
diego,8,22,3,2018
joseph,4,30,3,2018
rafael,6,26,9,2016
joseph,8,19,3,2016
jakeliny,5,22,9,2019
joseph,5,26,8,2019
vinicius,1,4,11,2018
diego,7,22,7,2019
daniele,6,18,10,2019
mayk,2,27,2,2017
cleiton,3,13,3,2018
rafael,1,4,8,2016
joseph,4,16,8,2018
danilo,4,8,7,2018
mayk,5,11,12,2017
jakeliny,7,13,11,2020
danilo,2,11,9,2019
cleiton,1,16,12,2020
giuliano,8,14,8,2017
cleiton,5,12,11,2017
jakeliny,4,3,8,2020
rafael,4,26,6,2016
rafael,6,27,3,2018
rafael,3,24,7,2018
daniele,3,22,3,2017
jakeliny,1,7,1,2020
daniele,6,15,8,2020
giuliano,8,3,6,2018
vinicius,5,28,6,2019
rafael,5,6,11,2018
vinicius,7,7,5,2017
jakeliny,3,22,6,2018
danilo,3,22,6,2018
cleiton,1,29,5,2020
cleiton,4,28,11,2017
mayk,7,14,9,2018
cleiton,7,4,4,2016
mayk,3,7,11,2020
danilo,7,12,2,2017
jakeliny,3,27,12,2016
jakeliny,5,12,12,2016
joseph,4,19,9,2019
joseph,1,15,7,2017
mayk,2,4,10,2019
daniele,5,10,9,2019
vinicius,5,19,9,2019
cleiton,4,7,2,2017
mayk,5,16,12,2016
jakeliny,1,21,11,2019
joseph,2,17,10,2017
diego,2,20,10,2018
diego,3,8,5,2020
danilo,2,4,1,2017
cleiton,2,22,5,2019
cleiton,8,23,11,2020
vinicius,8,2,2,2018
diego,1,23,9,2018
diego,5,8,3,2017
jakeliny,8,2,7,2016
jakeliny,6,8,12,2016
cleiton,2,15,12,2016
jakeliny,4,13,8,2018
giuliano,3,10,12,2018
daniele,7,17,2,2017
diego,3,19,3,2018
vinicius,2,7,5,2020
diego,8,17,6,2018
joseph,5,12,10,2020
mayk,7,8,3,2020
danilo,7,21,1,2020
joseph,5,7,1,2019
diego,3,11,6,2019
daniele,1,20,9,2019
giuliano,7,17,8,2019
diego,6,14,4,2019
jakeliny,2,17,10,2020
vinicius,8,6,3,2020
diego,2,3,3,2017
diego,4,19,3,2018
diego,7,1,11,2019
giuliano,7,3,9,2019
joseph,7,25,9,2017
joseph,7,20,8,2019
danilo,1,7,3,2019
rafael,5,5,8,2016
cleiton,5,27,7,2016
mayk,5,17,6,2018
giuliano,1,8,6,2019
jakeliny,4,8,7,2019
cleiton,8,18,1,2019
daniele,1,9,2,2017
diego,1,1,6,2019
vinicius,2,28,6,2017
cleiton,1,10,7,2017
daniele,1,9,4,2017
mayk,3,24,5,2019
vinicius,4,7,9,2017
jakeliny,3,22,3,2020
jakeliny,1,14,2,2019
danilo,8,4,2,2019
diego,7,29,8,2019
danilo,3,15,3,2016
diego,7,29,6,2017
joseph,5,29,11,2019
danilo,8,20,6,2018
danilo,7,25,3,2017
rafael,4,22,11,2019
mayk,5,16,2,2016
rafael,3,30,12,2016
rafael,1,6,6,2016
diego,8,19,10,2019
vinicius,2,3,8,2019
daniele,5,16,6,2016
diego,3,24,11,2016
daniele,4,3,4,2020
joseph,1,25,5,2016
mayk,6,4,7,2017
giuliano,2,5,11,2020
vinicius,8,17,6,2017
danilo,6,28,7,2020
cleiton,6,29,12,2020
diego,1,20,1,2016
giuliano,3,2,7,2019
joseph,8,4,9,2020
vinicius,7,28,10,2019
jakeliny,4,10,5,2016
rafael,1,8,1,2020
vinicius,8,17,5,2020
giuliano,4,25,8,2018
joseph,1,2,6,2017
cleiton,8,15,6,2017
diego,3,12,9,2019
rafael,4,4,7,2020
joseph,5,12,4,2018
danilo,4,7,4,2018
diego,4,22,11,2017
danilo,3,27,6,2016
vinicius,6,26,5,2017
giuliano,4,6,6,2017
danilo,3,17,3,2017
joseph,6,10,10,2017
danilo,3,8,12,2018
cleiton,1,16,12,2016
danilo,7,7,7,2019
vinicius,6,27,12,2017
diego,1,7,5,2020
mayk,5,20,11,2017
jakeliny,1,2,11,2016
jakeliny,3,6,8,2016
rafael,7,9,2,2019
giuliano,8,26,9,2018
danilo,6,26,6,2020
cleiton,8,8,5,2018
daniele,6,1,6,2016
mayk,7,6,6,2016
rafael,6,10,10,2020
daniele,3,23,10,2016
vinicius,6,2,6,2018
cleiton,2,28,6,2017
rafael,5,19,1,2019
giuliano,4,2,3,2018
vinicius,1,22,9,2019
mayk,4,21,2,2017
danilo,6,21,7,2018
joseph,1,21,8,2020
cleiton,2,6,9,2019
mayk,2,16,8,2016
joseph,5,7,8,2019
joseph,4,28,7,2016
jakeliny,7,25,6,2020
rafael,5,2,4,2018
danilo,7,26,6,2018
mayk,5,15,3,2016
jakeliny,5,8,6,2017
rafael,5,30,3,2017
vinicius,1,14,7,2020
vinicius,5,3,6,2018
daniele,7,9,3,2016
cleiton,4,25,5,2020
joseph,2,29,8,2017
giuliano,5,12,4,2020
joseph,1,1,4,2016
daniele,7,13,10,2016
giuliano,6,20,2,2017
joseph,5,18,1,2018
diego,8,11,7,2018
diego,1,29,5,2017
vinicius,1,11,5,2017
joseph,3,30,6,2020
mayk,4,22,7,2016
joseph,1,20,9,2018
danilo,1,9,1,2019
mayk,1,20,8,2017
joseph,7,25,5,2017
jakeliny,1,8,5,2019
joseph,6,14,10,2018
vinicius,3,16,11,2020
mayk,4,30,11,2019
mayk,4,14,7,2016
mayk,6,22,5,2019
daniele,5,8,2,2020
rafael,2,20,9,2016
danilo,3,8,10,2019
daniele,3,1,12,2017
giuliano,2,28,10,2019
cleiton,5,24,5,2018
daniele,3,2,12,2019
daniele,4,8,1,2016
rafael,2,21,9,2020
cleiton,5,9,12,2016
vinicius,2,4,4,2018
mayk,7,26,7,2017
diego,4,13,3,2017
giuliano,2,4,8,2017
jakeliny,6,20,5,2018
cleiton,7,8,1,2017
daniele,4,6,10,2018
cleiton,7,21,3,2017
danilo,3,8,4,2016
joseph,7,5,8,2016
mayk,8,25,12,2019
danilo,4,21,12,2018
joseph,8,22,7,2020
mayk,4,10,2,2016
joseph,4,3,7,2017
giuliano,4,15,6,2019
diego,3,2,3,2018
cleiton,7,8,12,2016
vinicius,4,10,5,2018
mayk,4,15,3,2019
vinicius,3,11,6,2016
giuliano,1,16,5,2019
rafael,1,16,4,2018
giuliano,7,26,6,2018
giuliano,2,17,9,2019
cleiton,3,19,10,2019
cleiton,3,22,10,2020
joseph,8,17,2,2019
jakeliny,3,19,7,2016
diego,3,7,11,2020
giuliano,5,11,12,2016
danilo,4,26,10,2020
diego,1,9,12,2017
joseph,7,22,12,2020
cleiton,1,16,7,2017
joseph,7,24,8,2020
giuliano,5,15,8,2017
vinicius,3,4,8,2016
joseph,2,21,8,2018
rafael,8,12,10,2020
cleiton,4,18,1,2017
mayk,6,6,9,2020
rafael,5,6,7,2019
diego,5,10,6,2017
mayk,5,10,10,2020
diego,3,1,3,2017
vinicius,1,8,3,2018
jakeliny,7,5,11,2018
jakeliny,1,9,4,2018
joseph,8,11,1,2019
diego,5,3,6,2020
mayk,6,5,8,2016
cleiton,1,11,5,2018
mayk,8,3,10,2020
joseph,7,20,8,2016
mayk,3,24,3,2019
vinicius,6,2,5,2020
vinicius,8,2,1,2017
daniele,1,20,8,2018
cleiton,6,21,9,2020
danilo,6,8,5,2019
danilo,6,16,12,2018
rafael,7,11,6,2017
jakeliny,8,4,11,2016
cleiton,8,23,10,2020
giuliano,1,12,5,2020
daniele,4,27,2,2019
diego,6,10,7,2018
diego,8,16,1,2018
mayk,2,1,1,2018
mayk,2,22,4,2019
joseph,2,2,11,2019
danilo,2,19,9,2020
jakeliny,8,5,10,2016
daniele,7,24,11,2016
joseph,5,16,12,2020
danilo,1,20,1,2018
cleiton,7,13,11,2017
giuliano,4,15,7,2018
mayk,2,9,1,2020
joseph,8,9,12,2017
diego,4,3,9,2020
cleiton,1,7,11,2017
giuliano,6,9,7,2019
jakeliny,3,14,12,2018
cleiton,1,15,2,2018
danilo,6,26,2,2016
giuliano,5,7,10,2020
cleiton,1,23,7,2017
vinicius,5,30,9,2016
cleiton,5,10,7,2018
jakeliny,6,8,5,2020
danilo,3,18,12,2018
rafael,6,13,6,2020
cleiton,2,10,6,2020
mayk,4,3,9,2016
danilo,7,28,11,2016
jakeliny,1,14,1,2016
diego,8,26,10,2019
cleiton,3,3,11,2017
vinicius,5,24,7,2018
giuliano,3,16,8,2019
rafael,2,14,8,2018
rafael,5,19,3,2018
giuliano,6,23,11,2020
vinicius,3,29,11,2019
giuliano,5,22,6,2019
joseph,7,7,11,2017
danilo,4,1,2,2020
rafael,6,6,11,2019
rafael,1,8,5,2020
joseph,2,21,11,2017
cleiton,7,26,9,2019
mayk,5,22,4,2020
cleiton,3,2,11,2020
cleiton,5,14,2,2019
daniele,3,7,10,2016
vinicius,4,10,4,2017
danilo,3,29,12,2016
rafael,5,8,1,2020
daniele,3,13,3,2019
mayk,5,19,6,2017
joseph,2,29,6,2019
diego,7,8,2,2019
joseph,1,19,8,2016
jakeliny,8,22,10,2018
jakeliny,2,20,12,2019
joseph,2,28,2,2017
vinicius,2,26,3,2016
giuliano,5,14,8,2019
giuliano,6,23,3,2017
danilo,5,25,12,2016
rafael,1,12,5,2020
mayk,6,2,11,2018
danilo,5,3,9,2017
daniele,6,28,11,2017
mayk,8,5,9,2016
daniele,7,22,5,2019
daniele,8,11,2,2017
rafael,2,4,10,2019
mayk,7,21,3,2020
rafael,7,5,12,2017
vinicius,3,25,9,2020
vinicius,7,23,11,2016
cleiton,2,21,5,2018
rafael,5,7,8,2017
rafael,4,24,12,2017
jakeliny,6,2,7,2017
cleiton,8,16,11,2020
vinicius,8,17,4,2016
joseph,4,30,4,2017
danilo,1,15,8,2018
giuliano,4,20,11,2019
joseph,4,28,8,2020
daniele,2,28,7,2020
mayk,2,10,6,2020
rafael,2,18,5,2017
giuliano,5,25,11,2019
rafael,7,17,11,2019
cleiton,4,26,11,2016
rafael,2,17,10,2018
joseph,2,30,2,2017
danilo,6,13,3,2016
diego,4,26,9,2019
diego,6,18,4,2017
diego,8,12,12,2017
jakeliny,5,30,1,2016
daniele,6,9,5,2020
daniele,7,15,8,2016
mayk,8,26,4,2020
diego,3,3,12,2017
joseph,3,13,2,2016
joseph,4,8,12,2019
